"","id","kistelepules","total","fidesz","ellenzek","is_fidesz","is_ellenzek","megyeid","megye","telepid","telep","oevk","szavazokor","ervenyes","ervenytelen","part","values"
"2107","zalasárszeg-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",240,"Zalasárszeg",3,"001",59,0.0166666666666667,"dk",0.0333333333333333
"2108","zalaszabar-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",241,"Zalaszabar",2,"001",265,0.00749063670411985,"dk",0.0337078651685393
"2109","zalaszentbalázs-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",243,"Zalaszentbalázs",3,"001",458,0.0107991360691145,"dk",0.0280777537796976
"2110","zalaszentiván-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",246,"Zalaszentiván",2,"001",615,0.00806451612903226,"dk",0.0451612903225806
"2111","zalaszentlorinc-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",249,"Zalaszentlorinc",2,"001",164,0.00606060606060606,"dk",0.0303030303030303
"2112","zalaújlak-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",254,"Zalaújlak",3,"001",54,0.0181818181818182,"dk",0.0363636363636364
"2113","zánka-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",216,"Zánka",2,"001",536,0.0128913443830571,"dk",0.0607734806629834
"2114","zebecke-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",257,"Zebecke",3,"001",30,0.032258064516129,"dk",0.032258064516129
"2115","zengovárkony-001",1,2,0,0,0,"nincs ellenzéki",2,"BARANYA",300,"Zengovárkony",3,"001",254,0.0592592592592593,"dk",0.0222222222222222
"2116","zimány-001",1,2,1,0,1,"nincs ellenzéki",15,"SOMOGY",241,"Zimány",4,"001",275,0.0418118466898955,"dk",0.0418118466898955
"2117","zók-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",301,"Zók",4,"001",153,0.0129032258064516,"dk",0.0451612903225806
"2118","zsédeny-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",216,"Zsédeny",2,"001",120,0.00826446280991736,"dk",0.0495867768595041
"2119","zselickisfalud-001",1,2,0,1,0,"van ellenzéki",15,"SOMOGY",242,"Zselickisfalud",1,"001",121,0.0241935483870968,"dk",0.032258064516129
"2120","zsennye-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",215,"Zsennye",3,"001",71,0.0138888888888889,"dk",0.0277777777777778
"2121","abaliget-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",1,"Abaliget",4,"001",373,0.00797872340425532,"egyutt",0.0106382978723404
"2122","abaújalpár-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",1,"Abaújalpár",5,"001",42,0.0454545454545455,"egyutt",0.0227272727272727
"2123","acsád-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",1,"Acsád",2,"001",323,0.0271084337349398,"egyutt",0.00301204819277108
"2124","alacska-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",9,"Alacska",4,"001",352,0.0140056022408964,"egyutt",0
"2125","almamellék-001",1,2,0,0,0,"nincs ellenzéki",2,"BARANYA",3,"Almamellék",4,"001",230,0.00432900432900433,"egyutt",0
"2126","almásháza-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",2,"Almásháza",2,"001",46,0.0612244897959184,"egyutt",0
"2127","alsószenterzsébet-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",6,"Alsószenterzsébet",1,"001",47,0.0408163265306122,"egyutt",0
"2128","alsószölnök-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",2,"Alsószölnök",3,"001",195,0.00510204081632653,"egyutt",0
"2129","alsótold-001",1,2,1,0,1,"nincs ellenzéki",13,"NÓGRÁD",2,"Alsótold",1,"001",166,0.0119047619047619,"egyutt",0
"2130","apátistvánfalva-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",5,"Apátistvánfalva",3,"001",233,0.00851063829787234,"egyutt",0
"2131","babót-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",7,"Babót",3,"001",675,0.0102639296187683,"egyutt",0.00146627565982405
"2132","bakonypölöske-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",15,"Bakonypölöske",4,"001",198,0.0246305418719212,"egyutt",0.00492610837438424
"2133","baktüttös-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",11,"Baktüttös",2,"001",183,0.0161290322580645,"egyutt",0.00537634408602151
"2134","balatoncsicsó-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",23,"Balatoncsicsó",2,"001",126,0.015625,"egyutt",0
"2135","balatonudvari-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",33,"Balatonudvari",2,"001",205,0.00966183574879227,"egyutt",0
"2136","balatonújlak-001",1,2,0,1,0,"van ellenzéki",15,"SOMOGY",19,"Balatonújlak",3,"001",290,0.0136054421768707,"egyutt",0
"2137","bárna-001",1,2,1,0,1,"nincs ellenzéki",13,"NÓGRÁD",5,"Bárna",1,"001",543,0.0127272727272727,"egyutt",0.00181818181818182
"2138","béb-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",39,"Béb",4,"001",157,0.01875,"egyutt",0.0125
"2139","becsvölgye-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",19,"Becsvölgye",1,"001",424,0.00469483568075117,"egyutt",0
"2140","bekölce-001",1,2,1,0,1,"nincs ellenzéki",10,"HEVES",10,"Bekölce",2,"001",325,0.00914634146341463,"egyutt",0
"2141","belezna-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",20,"Belezna",3,"001",336,0.0260869565217391,"egyutt",0
"2142","belsosárd-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",21,"Belsosárd",1,"001",68,0.0144927536231884,"egyutt",0
"2143","belvárdgyula-001",1,2,0,0,0,"nincs ellenzéki",2,"BARANYA",22,"Belvárdgyula",3,"001",192,0.0253807106598985,"egyutt",0
"2144","bérbaltavár-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",9,"Bérbaltavár",3,"001",245,0.0239043824701195,"egyutt",0.00398406374501992
"2145","berkesd-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",24,"Berkesd",2,"001",397,0.00997506234413965,"egyutt",0.00997506234413965
"2146","bezi-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",15,"Bezi",3,"001",290,0.0102389078498294,"egyutt",0
"2147","bicsérd-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",27,"Bicsérd",4,"001",530,0.0203327171903882,"egyutt",0.0055452865064695
"2148","birján-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",29,"Birján",3,"001",288,0.0204081632653061,"egyutt",0
"2149","boda-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",31,"Boda",4,"001",228,0.00436681222707424,"egyutt",0.00873362445414847
"2150","bodolyabér-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",32,"Bodolyabér",4,"001",121,0.016260162601626,"egyutt",0
"2151","bodrogkisfalud-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",35,"Bodrogkisfalud",6,"001",485,0.00410677618069815,"egyutt",0
"2152","bogád-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",33,"Bogád",2,"001",576,0.0103092783505155,"egyutt",0.00343642611683849
"2153","bogdása-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",35,"Bogdása",4,"001",109,0.018018018018018,"egyutt",0
"2154","bögöt-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",14,"Bögöt",2,"001",251,0.00790513833992095,"egyutt",0
"2155","bögöte-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",15,"Bögöte",3,"001",182,0.00546448087431694,"egyutt",0
"2156","borgáta-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",11,"Borgáta",3,"001",74,0.0263157894736842,"egyutt",0
"2157","borzavár-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",43,"Borzavár",4,"001",435,0.00229357798165138,"egyutt",0.00229357798165138
"2158","bükkszentmárton-001",1,2,1,0,1,"nincs ellenzéki",10,"HEVES",17,"Bükkszentmárton",2,"001",144,0.0136986301369863,"egyutt",0
"2159","büttös-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",57,"Büttös",4,"001",114,0.0256410256410256,"egyutt",0
"2160","cák-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",19,"Cák",2,"001",167,0.00595238095238095,"egyutt",0
"2161","cakóháza-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",21,"Cakóháza",5,"001",37,0.0263157894736842,"egyutt",0
"2162","cirák-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",22,"Cirák",3,"001",303,0.0194174757281553,"egyutt",0
"2163","csáfordjánosfa-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",24,"Csáfordjánosfa",3,"001",133,0.0148148148148148,"egyutt",0.00740740740740741
"2164","csánig-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",23,"Csánig",2,"001",218,0.0135746606334842,"egyutt",0
"2165","csatár-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",34,"Csatár",1,"001",311,0.00955414012738853,"egyutt",0
"2166","csehbánya-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",46,"Csehbánya",1,"001",190,0.0256410256410256,"egyutt",0
"2167","csehimindszent-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",25,"Csehimindszent",3,"001",177,0.0111731843575419,"egyutt",0
"2168","csénye-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",28,"Csénye",2,"001",404,0.00246913580246914,"egyutt",0.00246913580246914
"2169","cserénfa-001",1,2,0,1,0,"van ellenzéki",15,"SOMOGY",38,"Cserénfa",1,"001",123,0.016,"egyutt",0
"2170","csibrák-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",15,"Csibrák",2,"001",121,0.032,"egyutt",0
"2171","csikóstottos-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",16,"Csikóstottos",2,"001",441,0.0112107623318386,"egyutt",0.00224215246636771
"2172","csikvánd-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",26,"Csikvánd",3,"001",269,0.0218181818181818,"egyutt",0.00363636363636364
"2173","csipkerek-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",29,"Csipkerek",3,"001",205,0.00485436893203883,"egyutt",0
"2174","csönge-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",30,"Csönge",2,"001",210,0.004739336492891,"egyutt",0
"2175","csonkamindszent-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",49,"Csonkamindszent",4,"001",85,0.0340909090909091,"egyutt",0
"2176","csörnyeföld-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",41,"Csörnyeföld",3,"001",188,0.00529100529100529,"egyutt",0
"2177","csörötnek-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",31,"Csörötnek",3,"001",425,0.0116279069767442,"egyutt",0.00465116279069767
"2178","dabrony-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",53,"Dabrony",4,"001",172,0.0114942528735632,"egyutt",0
"2179","daraboshegy-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",32,"Daraboshegy",3,"001",55,0.0350877192982456,"egyutt",0.0350877192982456
"2180","darnó-001",1,2,1,0,1,"nincs ellenzéki",16,"SZABOLCS-SZATMÁR-BEREG",28,"Darnó",4,"001",68,0.0285714285714286,"egyutt",0.0142857142857143
"2181","dédestapolcsány-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",71,"Dédestapolcsány",4,"001",756,0.0104712041884817,"egyutt",0.00261780104712042
"2182","diósberény-001",1,2,0,1,0,"van ellenzéki",17,"TOLNA",19,"Diósberény",2,"001",164,0.0681818181818182,"egyutt",0
"2183","dobronhegy-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",44,"Dobronhegy",1,"001",97,0.03,"egyutt",0.01
"2184","döbrönte-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",57,"Döbrönte",4,"001",170,0.00584795321637427,"egyutt",0
"2185","döröske-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",35,"Döröske",3,"001",58,0.0169491525423729,"egyutt",0
"2186","dövény-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",73,"Dövény",3,"001",154,0.0191082802547771,"egyutt",0.00636942675159236
"2187","drávacsepely-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",55,"Drávacsepely",4,"001",105,0.0540540540540541,"egyutt",0.00900900900900901
"2188","drávagárdony-001",1,2,1,0,1,"nincs ellenzéki",15,"SOMOGY",47,"Drávagárdony",2,"001",75,0.025974025974026,"egyutt",0.012987012987013
"2189","duka-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",36,"Duka",3,"001",123,0.00806451612903226,"egyutt",0
"2190","dunaremete-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",32,"Dunaremete",5,"001",147,0.02,"egyutt",0
"2191","dúzs-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",24,"Dúzs",2,"001",120,0.024390243902439,"egyutt",0
"2192","ebergoc-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",36,"Ebergoc",4,"001",95,0.0104166666666667,"egyutt",0.0104166666666667
"2193","edde-001",1,2,0,1,0,"van ellenzéki",15,"SOMOGY",50,"Edde",3,"001",86,0.0114942528735632,"egyutt",0
"2194","egerág-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",65,"Egerág",3,"001",545,0.00728597449908925,"egyutt",0.00546448087431694
"2195","égerszög-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",81,"Égerszög",3,"001",38,0.0256410256410256,"egyutt",0
"2196","egyházaskeszo-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",61,"Egyházaskeszo",4,"001",214,0.0138248847926267,"egyutt",0
"2197","ellend-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",68,"Ellend",2,"001",129,0.0152671755725191,"egyutt",0
"2198","enese-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",40,"Enese",3,"001",982,0.0100806451612903,"egyutt",0.00100806451612903
"2199","fancsal-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",82,"Fancsal",4,"001",201,0.0195121951219512,"egyutt",0
"2200","felpéc-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",45,"Felpéc",2,"001",520,0.00763358778625954,"egyutt",0.00572519083969466
"2201","felsokelecsény-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",88,"Felsokelecsény",3,"001",170,0.0229885057471264,"egyutt",0
"2202","felsoszölnök-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",44,"Felsoszölnök",3,"001",315,0.0125391849529781,"egyutt",0
"2203","felsovadász-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",92,"Felsovadász",4,"001",183,0.128571428571429,"egyutt",0
"2204","fenyofo-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",46,"Fenyofo",2,"001",68,0.0422535211267606,"egyutt",0
"2205","fertoendréd-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",49,"Fertoendréd",3,"001",389,0.0076530612244898,"egyutt",0
"2206","filkeháza-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",94,"Filkeháza",5,"001",65,0.0298507462686567,"egyutt",0
"2207","fityeház-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",54,"Fityeház",3,"001",354,0.0111731843575419,"egyutt",0.00279329608938547
"2208","fulókércs-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",97,"Fulókércs",5,"001",116,0.0569105691056911,"egyutt",0
"2209","fuzvölgy-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",55,"Fuzvölgy",3,"001",85,0.0229885057471264,"egyutt",0
"2210","gáborjánháza-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",58,"Gáborjánháza",1,"001",42,0.0232558139534884,"egyutt",0
"2211","gadna-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",102,"Gadna",4,"001",118,0.0166666666666667,"egyutt",0
"2212","gálosfa-001",1,2,0,1,0,"van ellenzéki",15,"SOMOGY",59,"Gálosfa",1,"001",119,0.00833333333333333,"egyutt",0
"2213","garé-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",77,"Garé",4,"001",167,0.0290697674418605,"egyutt",0
"2214","gasztony-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",45,"Gasztony",3,"001",240,0.004149377593361,"egyutt",0.004149377593361
"2215","gelénes-001",1,2,1,0,1,"nincs ellenzéki",16,"SZABOLCS-SZATMÁR-BEREG",43,"Gelénes",4,"001",288,0.0170648464163823,"egyutt",0
"2216","gerényes-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",80,"Gerényes",4,"001",80,0.024390243902439,"egyutt",0
"2217","gerjen-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",31,"Gerjen",3,"001",607,0.00654664484451719,"egyutt",0.00327332242225859
"2218","gersekarát-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",47,"Gersekarát",3,"001",384,0.0103092783505155,"egyutt",0
"2219","göncruszka-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",114,"Göncruszka",5,"001",268,0.0147058823529412,"egyutt",0
"2220","gosfa-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",65,"Gosfa",2,"001",164,0.00606060606060606,"egyutt",0.00606060606060606
"2221","grábóc-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",32,"Grábóc",2,"001",88,0.0112359550561798,"egyutt",0
"2222","gyarmat-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",56,"Gyarmat",3,"001",793,0.00251572327044025,"egyutt",0.00125786163522013
"2223","gyöngyösfalu-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",51,"Gyöngyösfalu",2,"001",661,0.00750750750750751,"egyutt",0.0045045045045045
"2224","györe-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",34,"Györe",2,"001",337,0.00882352941176471,"egyutt",0
"2225","gyorladamér-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",61,"Gyorladamér",5,"001",1011,0.00785083415112856,"egyutt",0.00490677134445535
"2226","gyügye-001",1,2,1,0,1,"nincs ellenzéki",16,"SZABOLCS-SZATMÁR-BEREG",52,"Gyügye",4,"001",154,0.0434782608695652,"egyutt",0
"2227","gyulaj-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",36,"Gyulaj",2,"001",329,0.012012012012012,"egyutt",0
"2228","hács-001",1,2,0,1,0,"van ellenzéki",15,"SOMOGY",66,"Hács",3,"001",175,0.0223463687150838,"egyutt",0
"2229","halogy-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",54,"Halogy",3,"001",172,0.0114942528735632,"egyutt",0
"2230","hangács-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",117,"Hangács",4,"001",290,0.0102389078498294,"egyutt",0
"2231","harc-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",37,"Harc",2,"001",453,0.0109170305676856,"egyutt",0.00218340611353712
"2232","hásságy-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",90,"Hásságy",2,"001",179,0.0164835164835165,"egyutt",0.00549450549450549
"2233","hegyfalu-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",56,"Hegyfalu",2,"001",421,0.00707547169811321,"egyutt",0
"2234","hegyháthodász-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",57,"Hegyháthodász",3,"001",112,0.00884955752212389,"egyutt",0
"2235","hegyhátsál-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",58,"Hegyhátsál",3,"001",99,0.0198019801980198,"egyutt",0
"2236","hegyhátszentmárton-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",60,"Hegyhátszentmárton",3,"001",44,0.0222222222222222,"egyutt",0
"2237","hegyhátszentpéter-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",61,"Hegyhátszentpéter",3,"001",96,0.0103092783505155,"egyutt",0
"2238","hegyszentmárton-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",92,"Hegyszentmárton",4,"001",198,0.0388349514563107,"egyutt",0.00485436893203883
"2239","hernyék-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",71,"Hernyék",1,"001",50,0.0384615384615385,"egyutt",0
"2240","hetvehely-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",94,"Hetvehely",4,"001",235,0.0208333333333333,"egyutt",0.00416666666666667
"2241","hevesaranyos-001",1,2,1,0,1,"nincs ellenzéki",10,"HEVES",49,"Hevesaranyos",2,"001",271,0.028673835125448,"egyutt",0.003584229390681
"2242","hidegkút-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",78,"Hidegkút",2,"001",255,0.0192307692307692,"egyutt",0
"2243","homrogd-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",142,"Homrogd",4,"001",437,0.0090702947845805,"egyutt",0.00226757369614512
"2244","horvátzsidány-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",63,"Horvátzsidány",2,"001",488,0.00204498977505112,"egyutt",0.00204498977505112
"2245","hosszúvölgy-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",74,"Hosszúvölgy",3,"001",108,0.0181818181818182,"egyutt",0.00909090909090909
"2246","imola-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",144,"Imola",3,"001",61,0.0317460317460317,"egyutt",0
"2247","ináncs-001",1,2,0,1,0,"van ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",145,"Ináncs",4,"001",591,0.0166389351081531,"egyutt",0.00166389351081531
"2248","iszkáz-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",81,"Iszkáz",4,"001",184,0.010752688172043,"egyutt",0
"2249","ivád-001",1,2,1,0,1,"nincs ellenzéki",10,"HEVES",53,"Ivád",2,"001",218,0.00909090909090909,"egyutt",0.00454545454545455
"2250","ivánbattyán-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",106,"Ivánbattyán",3,"001",63,0.015625,"egyutt",0
"2251","ivándárda-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",107,"Ivándárda",3,"001",133,0.0220588235294118,"egyutt",0
"2252","izmény-001",1,2,0,1,0,"van ellenzéki",17,"TOLNA",40,"Izmény",2,"001",236,0.020746887966805,"egyutt",0.004149377593361
"2253","jákfa-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",70,"Jákfa",2,"001",290,0.00684931506849315,"egyutt",0.00342465753424658
"2254","kalaznó-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",44,"Kalaznó",2,"001",69,0.0142857142857143,"egyutt",0
"2255","kallósd-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",79,"Kallósd",2,"001",59,0.0327868852459016,"egyutt",0.0163934426229508
"2256","kánya-001",1,2,1,0,1,"nincs ellenzéki",15,"SOMOGY",97,"Kánya",4,"001",198,0.0050251256281407,"egyutt",0.0050251256281407
"2257","kaposkeresztúr-001",1,2,1,0,1,"nincs ellenzéki",15,"SOMOGY",87,"Kaposkeresztúr",1,"001",118,0.0483870967741935,"egyutt",0
"2258","karakószörcsök-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",85,"Karakószörcsök",4,"001",166,0.00598802395209581,"egyutt",0
"2259","kárász-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",111,"Kárász",3,"001",167,0.0176470588235294,"egyutt",0
"2260","katádfa-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",109,"Katádfa",4,"001",70,0.0140845070422535,"egyutt",0
"2261","keléd-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",76,"Keléd",3,"001",39,0.0487804878048781,"egyutt",0
"2262","kelevíz-001",1,2,0,1,0,"van ellenzéki",15,"SOMOGY",99,"Kelevíz",3,"001",186,0.0106382978723404,"egyutt",0
"2263","kemeneshogyész-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",88,"Kemeneshogyész",4,"001",231,0.00431034482758621,"egyutt",0
"2264","kemenessömjén-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",81,"Kemenessömjén",2,"001",334,0.00890207715133531,"egyutt",0
"2265","kemenesszentmárton-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",82,"Kemenesszentmárton",2,"001",101,0.0288461538461538,"egyutt",0
"2266","keménfa-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",86,"Keménfa",1,"001",40,0.0476190476190476,"egyutt",0
"2267","kenéz-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",84,"Kenéz",3,"001",140,0.0140845070422535,"egyutt",0
"2268","kenyeri-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",85,"Kenyeri",2,"001",510,0.00970873786407767,"egyutt",0
"2269","kercaszomor-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",86,"Kercaszomor",3,"001",133,0.00746268656716418,"egyutt",0
"2270","kercseliget-001",1,2,0,1,0,"van ellenzéki",15,"SOMOGY",100,"Kercseliget",1,"001",166,0.0177514792899408,"egyutt",0
"2271","keresztéte-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",160,"Keresztéte",4,"001",18,0.0526315789473684,"egyutt",0
"2272","kerkakutas-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",90,"Kerkakutas",1,"001",73,0.0135135135135135,"egyutt",0
"2273","kétvölgy-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",88,"Kétvölgy",3,"001",68,0.0285714285714286,"egyutt",0.0142857142857143
"2274","királyegyháza-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",119,"Királyegyháza",4,"001",412,0.00961538461538462,"egyutt",0.00480769230769231
"2275","kisasszond-001",1,2,1,0,1,"nincs ellenzéki",15,"SOMOGY",103,"Kisasszond",2,"001",83,0.0119047619047619,"egyutt",0
"2276","kisbárapáti-001",1,2,0,1,0,"van ellenzéki",15,"SOMOGY",105,"Kisbárapáti",4,"001",185,0.0211640211640212,"egyutt",0.00529100529100529
"2277","kisberzseny-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",94,"Kisberzseny",4,"001",55,0.0178571428571429,"egyutt",0
