"","id","megye","telepules","oevk_szam","jelolo_code","jelolo","biz_szint"
"16357","kiskorös-016","bács-kiskun","kiskorös","016","644","MSZP-PÁRBESZÉD","SZSZB"
"16358","kiskorös-016","bács-kiskun","kiskorös","016","641","FIDESZ-KDNP","SZSZB"
"16359","kiskorös-016","bács-kiskun","kiskorös","016","641","FIDESZ-KDNP","SZSZB"
"16360","kiskorös-016","bács-kiskun","kiskorös","016","597","JOBBIK","SZSZB"
"16361","kiskorpád-","somogy","kiskorpád",NA,"597","JOBBIK","HVB"
"16362","kiskorpád-","somogy","kiskorpád",NA,"641","FIDESZ-KDNP","HVB"
"16363","kiskunfélegyháza-001","bács-kiskun","kiskunfélegyháza","001","641","FIDESZ-KDNP","SZSZB"
"16364","kiskunfélegyháza-001","bács-kiskun","kiskunfélegyháza","001","644","MSZP-PÁRBESZÉD","SZSZB"
"16365","kiskunfélegyháza-001","bács-kiskun","kiskunfélegyháza","001","597","JOBBIK","SZSZB"
"16366","kiskunfélegyháza-002","bács-kiskun","kiskunfélegyháza","002","641","FIDESZ-KDNP","SZSZB"
"16367","kiskunfélegyháza-002","bács-kiskun","kiskunfélegyháza","002","644","MSZP-PÁRBESZÉD","SZSZB"
"16368","kiskunfélegyháza-002","bács-kiskun","kiskunfélegyháza","002","597","JOBBIK","SZSZB"
"16369","kiskunfélegyháza-003","bács-kiskun","kiskunfélegyháza","003","597","JOBBIK","SZSZB"
"16370","kiskunfélegyháza-003","bács-kiskun","kiskunfélegyháza","003","641","FIDESZ-KDNP","SZSZB"
"16371","kiskunfélegyháza-003","bács-kiskun","kiskunfélegyháza","003","644","MSZP-PÁRBESZÉD","SZSZB"
"16372","kiskunfélegyháza-004","bács-kiskun","kiskunfélegyháza","004","641","FIDESZ-KDNP","SZSZB"
"16373","kiskunfélegyháza-004","bács-kiskun","kiskunfélegyháza","004","644","MSZP-PÁRBESZÉD","SZSZB"
"16374","kiskunfélegyháza-004","bács-kiskun","kiskunfélegyháza","004","597","JOBBIK","SZSZB"
"16375","kiskunfélegyháza-004","bács-kiskun","kiskunfélegyháza","004","599","DK","SZSZB"
"16376","kiskunfélegyháza-005","bács-kiskun","kiskunfélegyháza","005","644","MSZP-PÁRBESZÉD","SZSZB"
"16377","kiskunfélegyháza-005","bács-kiskun","kiskunfélegyháza","005","641","FIDESZ-KDNP","SZSZB"
"16378","kiskunfélegyháza-005","bács-kiskun","kiskunfélegyháza","005","597","JOBBIK","SZSZB"
"16379","kiskunfélegyháza-005","bács-kiskun","kiskunfélegyháza","005","599","DK","SZSZB"
"16380","kiskunfélegyháza-006","bács-kiskun","kiskunfélegyháza","006","644","MSZP-PÁRBESZÉD","SZSZB"
"16381","kiskunfélegyháza-006","bács-kiskun","kiskunfélegyháza","006","597","JOBBIK","SZSZB"
"16382","kiskunfélegyháza-006","bács-kiskun","kiskunfélegyháza","006","599","DK","SZSZB"
"16383","kiskunfélegyháza-006","bács-kiskun","kiskunfélegyháza","006","641","FIDESZ-KDNP","SZSZB"
"16384","kiskunfélegyháza-007","bács-kiskun","kiskunfélegyháza","007","599","DK","SZSZB"
"16385","kiskunfélegyháza-007","bács-kiskun","kiskunfélegyháza","007","580","LMP","SZSZB"
"16386","kiskunfélegyháza-007","bács-kiskun","kiskunfélegyháza","007","641","FIDESZ-KDNP","SZSZB"
"16387","kiskunfélegyháza-007","bács-kiskun","kiskunfélegyháza","007","644","MSZP-PÁRBESZÉD","SZSZB"
"16388","kiskunfélegyháza-008","bács-kiskun","kiskunfélegyháza","008","641","FIDESZ-KDNP","SZSZB"
"16389","kiskunfélegyháza-008","bács-kiskun","kiskunfélegyháza","008","597","JOBBIK","SZSZB"
"16390","kiskunfélegyháza-008","bács-kiskun","kiskunfélegyháza","008","644","MSZP-PÁRBESZÉD","SZSZB"
"16391","kiskunfélegyháza-009","bács-kiskun","kiskunfélegyháza","009","597","JOBBIK","SZSZB"
"16392","kiskunfélegyháza-009","bács-kiskun","kiskunfélegyháza","009","644","MSZP-PÁRBESZÉD","SZSZB"
"16393","kiskunfélegyháza-009","bács-kiskun","kiskunfélegyháza","009","641","FIDESZ-KDNP","SZSZB"
"16394","kiskunfélegyháza-010","bács-kiskun","kiskunfélegyháza","010","644","MSZP-PÁRBESZÉD","SZSZB"
"16395","kiskunfélegyháza-010","bács-kiskun","kiskunfélegyháza","010","597","JOBBIK","SZSZB"
"16396","kiskunfélegyháza-010","bács-kiskun","kiskunfélegyháza","010","641","FIDESZ-KDNP","SZSZB"
"16397","kiskunfélegyháza-010","bács-kiskun","kiskunfélegyháza","010","641","FIDESZ-KDNP","SZSZB"
"16398","kiskunfélegyháza-010","bács-kiskun","kiskunfélegyháza","010","644","MSZP-PÁRBESZÉD","SZSZB"
"16399","kiskunfélegyháza-011","bács-kiskun","kiskunfélegyháza","011","641","FIDESZ-KDNP","SZSZB"
"16400","kiskunfélegyháza-011","bács-kiskun","kiskunfélegyháza","011","597","JOBBIK","SZSZB"
"16401","kiskunfélegyháza-011","bács-kiskun","kiskunfélegyháza","011","644","MSZP-PÁRBESZÉD","SZSZB"
"16402","kiskunfélegyháza-011","bács-kiskun","kiskunfélegyháza","011","641","FIDESZ-KDNP","SZSZB"
"16403","kiskunfélegyháza-012","bács-kiskun","kiskunfélegyháza","012","641","FIDESZ-KDNP","SZSZB"
"16404","kiskunfélegyháza-012","bács-kiskun","kiskunfélegyháza","012","644","MSZP-PÁRBESZÉD","SZSZB"
"16405","kiskunfélegyháza-012","bács-kiskun","kiskunfélegyháza","012","597","JOBBIK","SZSZB"
"16406","kiskunfélegyháza-012","bács-kiskun","kiskunfélegyháza","012","641","FIDESZ-KDNP","SZSZB"
"16407","kiskunfélegyháza-013","bács-kiskun","kiskunfélegyháza","013","641","FIDESZ-KDNP","SZSZB"
"16408","kiskunfélegyháza-013","bács-kiskun","kiskunfélegyháza","013","644","MSZP-PÁRBESZÉD","SZSZB"
"16409","kiskunfélegyháza-013","bács-kiskun","kiskunfélegyháza","013","641","FIDESZ-KDNP","SZSZB"
"16410","kiskunfélegyháza-014","bács-kiskun","kiskunfélegyháza","014","597","JOBBIK","SZSZB"
"16411","kiskunfélegyháza-014","bács-kiskun","kiskunfélegyháza","014","641","FIDESZ-KDNP","SZSZB"
"16412","kiskunfélegyháza-014","bács-kiskun","kiskunfélegyháza","014","641","FIDESZ-KDNP","SZSZB"
"16413","kiskunfélegyháza-014","bács-kiskun","kiskunfélegyháza","014","644","MSZP-PÁRBESZÉD","SZSZB"
"16414","kiskunfélegyháza-015","bács-kiskun","kiskunfélegyháza","015","641","FIDESZ-KDNP","SZSZB"
"16415","kiskunfélegyháza-015","bács-kiskun","kiskunfélegyháza","015","644","MSZP-PÁRBESZÉD","SZSZB"
"16416","kiskunfélegyháza-015","bács-kiskun","kiskunfélegyháza","015","641","FIDESZ-KDNP","SZSZB"
"16417","kiskunfélegyháza-015","bács-kiskun","kiskunfélegyháza","015","597","JOBBIK","SZSZB"
"16418","kiskunfélegyháza-016","bács-kiskun","kiskunfélegyháza","016","641","FIDESZ-KDNP","SZSZB"
"16419","kiskunfélegyháza-016","bács-kiskun","kiskunfélegyháza","016","641","FIDESZ-KDNP","SZSZB"
"16420","kiskunfélegyháza-016","bács-kiskun","kiskunfélegyháza","016","597","JOBBIK","SZSZB"
"16421","kiskunfélegyháza-016","bács-kiskun","kiskunfélegyháza","016","644","MSZP-PÁRBESZÉD","SZSZB"
"16422","kiskunfélegyháza-017","bács-kiskun","kiskunfélegyháza","017","641","FIDESZ-KDNP","SZSZB"
"16423","kiskunfélegyháza-017","bács-kiskun","kiskunfélegyháza","017","644","MSZP-PÁRBESZÉD","SZSZB"
"16424","kiskunfélegyháza-017","bács-kiskun","kiskunfélegyháza","017","597","JOBBIK","SZSZB"
"16425","kiskunfélegyháza-018","bács-kiskun","kiskunfélegyháza","018","644","MSZP-PÁRBESZÉD","SZSZB"
"16426","kiskunfélegyháza-018","bács-kiskun","kiskunfélegyháza","018","641","FIDESZ-KDNP","SZSZB"
"16427","kiskunfélegyháza-018","bács-kiskun","kiskunfélegyháza","018","597","JOBBIK","SZSZB"
"16428","kiskunfélegyháza-019","bács-kiskun","kiskunfélegyháza","019","641","FIDESZ-KDNP","SZSZB"
"16429","kiskunfélegyháza-019","bács-kiskun","kiskunfélegyháza","019","597","JOBBIK","SZSZB"
"16430","kiskunfélegyháza-019","bács-kiskun","kiskunfélegyháza","019","644","MSZP-PÁRBESZÉD","SZSZB"
"16431","kiskunfélegyháza-020","bács-kiskun","kiskunfélegyháza","020","597","JOBBIK","SZSZB"
"16432","kiskunfélegyháza-020","bács-kiskun","kiskunfélegyháza","020","641","FIDESZ-KDNP","SZSZB"
"16433","kiskunfélegyháza-020","bács-kiskun","kiskunfélegyháza","020","641","FIDESZ-KDNP","SZSZB"
"16434","kiskunfélegyháza-020","bács-kiskun","kiskunfélegyháza","020","644","MSZP-PÁRBESZÉD","SZSZB"
"16435","kiskunfélegyháza-021","bács-kiskun","kiskunfélegyháza","021","644","MSZP-PÁRBESZÉD","SZSZB"
"16436","kiskunfélegyháza-021","bács-kiskun","kiskunfélegyháza","021","597","JOBBIK","SZSZB"
"16437","kiskunfélegyháza-021","bács-kiskun","kiskunfélegyháza","021","599","DK","SZSZB"
"16438","kiskunfélegyháza-021","bács-kiskun","kiskunfélegyháza","021","641","FIDESZ-KDNP","SZSZB"
"16439","kiskunfélegyháza-021","bács-kiskun","kiskunfélegyháza","021","641","FIDESZ-KDNP","SZSZB"
"16440","kiskunfélegyháza-022","bács-kiskun","kiskunfélegyháza","022","644","MSZP-PÁRBESZÉD","SZSZB"
"16441","kiskunfélegyháza-022","bács-kiskun","kiskunfélegyháza","022","641","FIDESZ-KDNP","SZSZB"
"16442","kiskunfélegyháza-022","bács-kiskun","kiskunfélegyháza","022","641","FIDESZ-KDNP","SZSZB"
"16443","kiskunfélegyháza-023","bács-kiskun","kiskunfélegyháza","023","644","MSZP-PÁRBESZÉD","SZSZB"
"16444","kiskunfélegyháza-023","bács-kiskun","kiskunfélegyháza","023","641","FIDESZ-KDNP","SZSZB"
"16445","kiskunfélegyháza-024","bács-kiskun","kiskunfélegyháza","024","644","MSZP-PÁRBESZÉD","SZSZB"
"16446","kiskunfélegyháza-024","bács-kiskun","kiskunfélegyháza","024","641","FIDESZ-KDNP","SZSZB"
"16447","kiskunfélegyháza-024","bács-kiskun","kiskunfélegyháza","024","641","FIDESZ-KDNP","SZSZB"
"16448","kiskunfélegyháza-025","bács-kiskun","kiskunfélegyháza","025","641","FIDESZ-KDNP","SZSZB"
"16449","kiskunfélegyháza-025","bács-kiskun","kiskunfélegyháza","025","597","JOBBIK","SZSZB"
"16450","kiskunfélegyháza-025","bács-kiskun","kiskunfélegyháza","025","644","MSZP-PÁRBESZÉD","SZSZB"
"16451","kiskunfélegyháza-026","bács-kiskun","kiskunfélegyháza","026","644","MSZP-PÁRBESZÉD","SZSZB"
"16452","kiskunfélegyháza-026","bács-kiskun","kiskunfélegyháza","026","597","JOBBIK","SZSZB"
"16453","kiskunfélegyháza-026","bács-kiskun","kiskunfélegyháza","026","641","FIDESZ-KDNP","SZSZB"
"16454","kiskunfélegyháza-027","bács-kiskun","kiskunfélegyháza","027","597","JOBBIK","SZSZB"
"16455","kiskunfélegyháza-027","bács-kiskun","kiskunfélegyháza","027","644","MSZP-PÁRBESZÉD","SZSZB"
"16456","kiskunfélegyháza-027","bács-kiskun","kiskunfélegyháza","027","641","FIDESZ-KDNP","SZSZB"
"16457","kiskunfélegyháza-028","bács-kiskun","kiskunfélegyháza","028","644","MSZP-PÁRBESZÉD","SZSZB"
"16458","kiskunfélegyháza-028","bács-kiskun","kiskunfélegyháza","028","641","FIDESZ-KDNP","SZSZB"
"16459","kiskunfélegyháza-028","bács-kiskun","kiskunfélegyháza","028","597","JOBBIK","SZSZB"
"16460","kiskunfélegyháza-029","bács-kiskun","kiskunfélegyháza","029","644","MSZP-PÁRBESZÉD","SZSZB"
"16461","kiskunfélegyháza-029","bács-kiskun","kiskunfélegyháza","029","597","JOBBIK","SZSZB"
"16462","kiskunfélegyháza-029","bács-kiskun","kiskunfélegyháza","029","641","FIDESZ-KDNP","SZSZB"
"16463","kiskunfélegyháza-030","bács-kiskun","kiskunfélegyháza","030","641","FIDESZ-KDNP","SZSZB"
"16464","kiskunfélegyháza-030","bács-kiskun","kiskunfélegyháza","030","597","JOBBIK","SZSZB"
"16465","kiskunfélegyháza-030","bács-kiskun","kiskunfélegyháza","030","644","MSZP-PÁRBESZÉD","SZSZB"
"16466","kiskunfélegyháza-031","bács-kiskun","kiskunfélegyháza","031","599","DK","SZSZB"
"16467","kiskunfélegyháza-031","bács-kiskun","kiskunfélegyháza","031","644","MSZP-PÁRBESZÉD","SZSZB"
"16468","kiskunfélegyháza-031","bács-kiskun","kiskunfélegyháza","031","597","JOBBIK","SZSZB"
"16469","kiskunfélegyháza-031","bács-kiskun","kiskunfélegyháza","031","641","FIDESZ-KDNP","SZSZB"
"16470","kiskunfélegyháza-04","bács-kiskun","kiskunfélegyháza","04","641","FIDESZ-KDNP","OEVB"
"16471","kiskunfélegyháza-04","bács-kiskun","kiskunfélegyháza","04","644","MSZP-PÁRBESZÉD","OEVB"
"16472","kiskunfélegyháza-04","bács-kiskun","kiskunfélegyháza","04",NA,NA,"OEVB"
"16473","kiskunfélegyháza-04","bács-kiskun","kiskunfélegyháza","04",NA,NA,"OEVB"
"16474","kiskunhalas-001","bács-kiskun","kiskunhalas","001","644","MSZP-PÁRBESZÉD","SZSZB"
"16475","kiskunhalas-001","bács-kiskun","kiskunhalas","001","641","FIDESZ-KDNP","SZSZB"
"16476","kiskunhalas-001","bács-kiskun","kiskunhalas","001","641","FIDESZ-KDNP","SZSZB"
"16477","kiskunhalas-001","bács-kiskun","kiskunhalas","001","597","JOBBIK","SZSZB"
"16478","kiskunhalas-002","bács-kiskun","kiskunhalas","002","644","MSZP-PÁRBESZÉD","SZSZB"
"16479","kiskunhalas-002","bács-kiskun","kiskunhalas","002","641","FIDESZ-KDNP","SZSZB"
"16480","kiskunhalas-002","bács-kiskun","kiskunhalas","002","597","JOBBIK","SZSZB"
"16481","kiskunhalas-002","bács-kiskun","kiskunhalas","002","641","FIDESZ-KDNP","SZSZB"
"16482","kiskunhalas-003","bács-kiskun","kiskunhalas","003","597","JOBBIK","SZSZB"
"16483","kiskunhalas-003","bács-kiskun","kiskunhalas","003","641","FIDESZ-KDNP","SZSZB"
"16484","kiskunhalas-003","bács-kiskun","kiskunhalas","003","644","MSZP-PÁRBESZÉD","SZSZB"
"16485","kiskunhalas-003","bács-kiskun","kiskunhalas","003","641","FIDESZ-KDNP","SZSZB"
"16486","kiskunhalas-004","bács-kiskun","kiskunhalas","004","641","FIDESZ-KDNP","SZSZB"
"16487","kiskunhalas-004","bács-kiskun","kiskunhalas","004","597","JOBBIK","SZSZB"
"16488","kiskunhalas-004","bács-kiskun","kiskunhalas","004","641","FIDESZ-KDNP","SZSZB"
"16489","kiskunhalas-005","bács-kiskun","kiskunhalas","005","597","JOBBIK","SZSZB"
"16490","kiskunhalas-005","bács-kiskun","kiskunhalas","005","644","MSZP-PÁRBESZÉD","SZSZB"
"16491","kiskunhalas-005","bács-kiskun","kiskunhalas","005","641","FIDESZ-KDNP","SZSZB"
"16492","kiskunhalas-005","bács-kiskun","kiskunhalas","005","641","FIDESZ-KDNP","SZSZB"
"16493","kiskunhalas-005","bács-kiskun","kiskunhalas","005","599","DK","SZSZB"
"16494","kiskunhalas-006","bács-kiskun","kiskunhalas","006","597","JOBBIK","SZSZB"
"16495","kiskunhalas-006","bács-kiskun","kiskunhalas","006","641","FIDESZ-KDNP","SZSZB"
"16496","kiskunhalas-006","bács-kiskun","kiskunhalas","006","641","FIDESZ-KDNP","SZSZB"
"16497","kiskunhalas-007","bács-kiskun","kiskunhalas","007","597","JOBBIK","SZSZB"
"16498","kiskunhalas-007","bács-kiskun","kiskunhalas","007","641","FIDESZ-KDNP","SZSZB"
"16499","kiskunhalas-007","bács-kiskun","kiskunhalas","007","641","FIDESZ-KDNP","SZSZB"
"16500","kiskunhalas-007","bács-kiskun","kiskunhalas","007","644","MSZP-PÁRBESZÉD","SZSZB"
"16501","kiskunhalas-008","bács-kiskun","kiskunhalas","008","597","JOBBIK","SZSZB"
"16502","kiskunhalas-008","bács-kiskun","kiskunhalas","008","641","FIDESZ-KDNP","SZSZB"
"16503","kiskunhalas-008","bács-kiskun","kiskunhalas","008","641","FIDESZ-KDNP","SZSZB"
"16504","kiskunhalas-008","bács-kiskun","kiskunhalas","008","644","MSZP-PÁRBESZÉD","SZSZB"
"16505","kiskunhalas-009","bács-kiskun","kiskunhalas","009","641","FIDESZ-KDNP","SZSZB"
"16506","kiskunhalas-009","bács-kiskun","kiskunhalas","009","641","FIDESZ-KDNP","SZSZB"
"16507","kiskunhalas-009","bács-kiskun","kiskunhalas","009","597","JOBBIK","SZSZB"
"16508","kiskunhalas-009","bács-kiskun","kiskunhalas","009","599","DK","SZSZB"
"16509","kiskunhalas-009","bács-kiskun","kiskunhalas","009","644","MSZP-PÁRBESZÉD","SZSZB"
"16510","kiskunhalas-009","bács-kiskun","kiskunhalas","009","597","JOBBIK","SZSZB"
"16511","kiskunhalas-010","bács-kiskun","kiskunhalas","010","597","JOBBIK","SZSZB"
"16512","kiskunhalas-010","bács-kiskun","kiskunhalas","010","641","FIDESZ-KDNP","SZSZB"
"16513","kiskunhalas-010","bács-kiskun","kiskunhalas","010","641","FIDESZ-KDNP","SZSZB"
"16514","kiskunhalas-010","bács-kiskun","kiskunhalas","010","644","MSZP-PÁRBESZÉD","SZSZB"
"16515","kiskunhalas-011","bács-kiskun","kiskunhalas","011","597","JOBBIK","SZSZB"
"16516","kiskunhalas-011","bács-kiskun","kiskunhalas","011","641","FIDESZ-KDNP","SZSZB"
"16517","kiskunhalas-011","bács-kiskun","kiskunhalas","011","644","MSZP-PÁRBESZÉD","SZSZB"
"16518","kiskunhalas-011","bács-kiskun","kiskunhalas","011","641","FIDESZ-KDNP","SZSZB"
"16519","kiskunhalas-012","bács-kiskun","kiskunhalas","012","641","FIDESZ-KDNP","SZSZB"
"16520","kiskunhalas-012","bács-kiskun","kiskunhalas","012","641","FIDESZ-KDNP","SZSZB"
"16521","kiskunhalas-012","bács-kiskun","kiskunhalas","012","597","JOBBIK","SZSZB"
"16522","kiskunhalas-012","bács-kiskun","kiskunhalas","012","644","MSZP-PÁRBESZÉD","SZSZB"
"16523","kiskunhalas-013","bács-kiskun","kiskunhalas","013","597","JOBBIK","SZSZB"
"16524","kiskunhalas-013","bács-kiskun","kiskunhalas","013","641","FIDESZ-KDNP","SZSZB"
"16525","kiskunhalas-013","bács-kiskun","kiskunhalas","013","644","MSZP-PÁRBESZÉD","SZSZB"
"16526","kiskunhalas-013","bács-kiskun","kiskunhalas","013","641","FIDESZ-KDNP","SZSZB"
"16527","kiskunhalas-014","bács-kiskun","kiskunhalas","014","641","FIDESZ-KDNP","SZSZB"
"16528","kiskunhalas-014","bács-kiskun","kiskunhalas","014","597","JOBBIK","SZSZB"
"16529","kiskunhalas-014","bács-kiskun","kiskunhalas","014","641","FIDESZ-KDNP","SZSZB"
"16530","kiskunhalas-014","bács-kiskun","kiskunhalas","014","599","DK","SZSZB"
"16531","kiskunhalas-015","bács-kiskun","kiskunhalas","015","597","JOBBIK","SZSZB"
"16532","kiskunhalas-015","bács-kiskun","kiskunhalas","015","641","FIDESZ-KDNP","SZSZB"
